name|numLocations|type|address|website|state|brewery_id
Bandwagon Brew Pub|1|Brewpub|not listed|not listed|new-york|21737
Ale House|1|RegionalBrewery|not listed|not listed|south-dakota|21746
Rascal Creek Brewing Co.|1|Brewpub-Closed|not listed|not listed|new-jersey|21755
Wagtail Brewery|1|RegionalBrewery|not listed|not listed|oregon|21757
Föroya Bjór|1|Brewpub|not listed|not listed|new-jersey|21759
Bridestones Brewing Company Limited|1|BOP-BrewOnPremise|not listed|not listed|massachusetts|21760
Ferme De Laubicherie|1|Mircobrewery|not listed|not listed|hawaii|21764
Aarhus Bryghus|1|Mircobrewery|not listed|not listed|hawaii|21778
Imperial Premium Beer Ltda.|1|BOP-BrewOnPremise|not listed|not listed|tennessee|21801
Peace Tree Brewing Co.|1|Brewpub-Closed|not listed|not listed|delaware|21818
Blue Monkey Brewery|1|BOP-BrewOnPremise|not listed|not listed|wyoming|21832
Euskal Garagardoa S.L.|1|MultitapBar|not listed|not listed|iowa|21833
Ambacht Brewing|1|Microbrewery|not listed|not listed|north-carolina|21834
Craggie Brewing Company|1|BOP-BrewOnPremise|not listed|not listed|north-carolina|21841
Simpson's Brewing Company, S.A. De R.L. De C.V|1|BOP-BrewOnPremise|not listed|not listed|new-hampshire|21850
Galena Brewing Company|1|Brewpub|not listed|not listed|pennsylvania|21862
Ninkasi Fabriques|1|Microbrewery-Closed|not listed|not listed|maine|21865
True South Brewery|1|Microbrewery-Closed|not listed|not listed|arkansas|21866
Back Forty Beer Co.|1|Contract|not listed|not listed|tennessee|21868
Prism Brewing Company|1|BOP-BrewOnPremise|not listed|not listed|kentucky|21872
The LAB (Lexington Avenue Brewery)|1|Microbrewery|not listed|not listed|south-dakota|21876
Brickworks Brewing|1|Contract|not listed|not listed|florida|21882
Brauerei Frastanzer Genossenschaft M.b.H.|1|MultitapBar|not listed|not listed|indiana|21891
Brasserie Tchequébec|1|BOP-BrewOnPremise-Closed|not listed|not listed|colorado|21905
Big Rapids Brewing Co.|1|Brewpub|not listed|not listed|virginia|21907
Battle Ground Brewery & Restaurant|1|Microbrewery|not listed|not listed|new-mexico|21908
Amadeus Hausbräu|1|Brewpub|not listed|not listed|florida|21935
Brauhaus Rheinbach|1|Microbrewery-Closed|not listed|not listed|washington|21936
Alter Bahnhof Malsch|1|Brewpub|not listed|not listed|illinois|21937
People's Brewing Company|1|RegionalBrewery|not listed|not listed|new-hampshire|21952
Boatrocker Brewing Company|1|MultitapBar|not listed|not listed|utah|21964
Big Woods Brewing Co.|1|RegionalBrewery|not listed|not listed|massachusetts|21974
Beard & Brau|1|ContractBrewery|not listed|not listed|oregon|21977
Asher Brewing Company|1|Microbrewery|not listed|not listed|new-york|21982
Shandong Taishan Beer Co Ltd|1|ContractBrewery|not listed|not listed|michigan|21983
Black Fox Brewing|1|Brewpub|not listed|not listed|iowa|21984
La Gueule de Bois|1|Microbrewery|not listed|not listed|florida|21985
Karibrew|1|Microbrewery-Closed|not listed|not listed|virginia|21996
Kirkby Lonsdale Brewery Co Ltd|1|RegionalBrewery|not listed|not listed|florida|22007
Hops & Barley Hausbrauerei|1|ContractBrewery|not listed|not listed|kansas|22012
The Big Cheese Pizza Co.|1|RegionalBrewery|not listed|not listed|utah|22035
Odonata Beer Company|1|Contract|not listed|not listed|west-virginia|22051
Redwood Curtain Brewing Company|1|Contract|not listed|not listed|colorado|22065
Revolution Brewing Company - Brewpub|1|RegionalBrewery|not listed|not listed|california|22072
Pivovar Kout Na Šumavě|1|Microbrewery-Closed|not listed|not listed|idaho|22074
Chameleon Brewing|1|Brewpub|not listed|not listed|georgia|22100
Root Cellar Cafe / Darkside Fermentation|1|Microbrewery-Closed|not listed|not listed|wyoming|22112
Mak Bier|1|Microbrewery|not listed|not listed|florida|22140
Mr CoQuí|1|Microbrewery|not listed|not listed|maryland|22141
Peg's Cantina & Brewpub / Cycle Brewing|1|Brewpub|not listed|not listed|minnesota|22147
Stillwater Artisanal Ales|1|MultitapBar|not listed|not listed|kansas|22150
Rivertown Brewing Co.|1|MultitapBar|not listed|not listed|new-jersey|22157
Fulton Beer|1|Contract|not listed|not listed|nebraska|22167
Br. De Wijde Wereld / Leidsch Bier|1|BOP-BrewOnPremise|not listed|not listed|utah|22168
Lucky Hand Brewing Company|1|RegionalBrewery|not listed|not listed|north-carolina|22170
Migration Brewing Company|1|BOP-BrewOnPremise-Closed|not listed|not listed|connecticut|22185
Flat Tail Brewing|1|Microbrewery-Closed|not listed|not listed|connecticut|22194
Infusion Restaurant Bar & Micro Brewery|1|ContractBrewery|not listed|not listed|texas|22196
Langham Brewery|1|Microbrewery|not listed|not listed|new-york|22197
Wormtown Brewing Co.|1|BOP-BrewOnPremise-Closed|not listed|not listed|washington|22200
Element Brewing Company|1|RegionalBrewery|not listed|not listed|virginia|22202
Sprig & Fern Brewery|1|Brewpub-Closed|not listed|not listed|delaware|22223
Vintage Brewing Company|1|Mircobrewery|not listed|not listed|colorado|22243
Turbinenbräu|1|ContractBrewery|not listed|not listed|georgia|22249
Barley Mill Brewpub / Barley & Grapes|1|ContractBrewery|not listed|not listed|florida|22265
Cathedral Square Brewery|1|ContractBrewery-Closed|not listed|not listed|south-carolina|22271
Brodie's|1|RegionalBrewery|not listed|not listed|idaho|22276
Fulstow Brewery|1|BOP-BrewOnPremise|not listed|not listed|new-york|22278
Natian Brewery|1|ContractBrewery|not listed|not listed|alaska|22285
Mt Tabor Brewing|1|Contract|not listed|not listed|new-jersey|22288
Figure 8 Brewing|1|Contract|not listed|not listed|missouri|22319
Wilbur Brewing Co.|1|Mircobrewery|not listed|not listed|north-dakota|22320
Birra Tenute Collesi SRL|1|ContractBrewery|not listed|not listed|texas|22336
Lefty's Brewing Company|1|ContractBrewery-Closed|not listed|not listed|new-mexico|22349
OOO UK Pokrovskaya|1|Brewpub-Closed|not listed|not listed|massachusetts|22383
Vanberg & DeWulf|1|ContractBrewery|not listed|not listed|nevada|22399
Unicorn Brewery|1|Microbrewery|not listed|not listed|kentucky|22409
Great Orme Brewery|1|ContractBrewery-Closed|not listed|not listed|delaware|22410
Duits & Lauret Speciaalbierbrouwerij|1|Brewpub|not listed|not listed|south-carolina|22411
Noble Ale Works|1|Contract|not listed|not listed|california|22412
Bahamian Brewery Beverage & Co. Ltd.|1|RegionalBrewery|not listed|not listed|puerto-rico|22426
Mallinsons Brewing Company|1|RegionalBrewery|not listed|not listed|florida|22430
Gilgamesh Brewing|1|Microbrewery|not listed|not listed|new-mexico|22432
Orange Blossom Pilsner LLC|1|BOP-BrewOnPremise|not listed|not listed|minnesota|22433
Foggy Noggin Brewing|1|Microbrewery-Closed|not listed|not listed|florida|22434
Lake of Bays Brewing Company|1|Brewpub-Closed|not listed|not listed|california|22439
Carson’s Restaurant and Brewery|1|RegionalBrewery|not listed|not listed|illinois|22440
JoBoy's Brew Pub|1|MultitapBar|not listed|not listed|hawaii|22459
Brauhaus Frankenberger E. Ortmanns|1|BOP-BrewOnPremise-Closed|not listed|not listed|texas|22460
The Perfect Pear Cafe / The Vermont Beer Company|1|Brewpub-Closed|not listed|not listed|maryland|22465
Northshire Brewery|1|RegionalBrewery|not listed|not listed|rhode-island|22466
Pinglehead Brewing Co. / Brewer's Pizza|1|MultitapBar|not listed|not listed|indiana|22470
Skull Coast Brewing Company|1|ContractBrewery-Closed|not listed|not listed|pennsylvania|22472
HogsBack Brewing Company|1|Microbrewery-Closed|not listed|not listed|new-mexico|22486
Hallenbrick Brewery|1|Microbrewery-Closed|not listed|not listed|connecticut|22493
The Clocktower Brew Pub  - Market|1|ContractBrewery-Closed|not listed|not listed|hawaii|22496
Red Dot Brewhouse|1|Brewpub|not listed|not listed|north-dakota|22502
Kind Beers Brewing|1|MultitapBar|not listed|not listed|new-york|22509
Hill Farmstead Brewery|1|Microbrewery|not listed|not listed|maine|22511
Trapp Family Lodge Brewery|1|Mircobrewery|not listed|not listed|arkansas|22512
Madhouse Brewing Company|1|Brewpub-Closed|not listed|not listed|california|22513
O'Dempsey's|1|ContractBrewery|not listed|not listed|alaska|22524
Airways Brewing Company|1|Mircobrewery|not listed|not listed|wisconsin|22536
Eskilstuna Ölkultur|1|MultitapBar|not listed|not listed|new-hampshire|22537
M. T. Head Brewing Co.|1|Brewpub-Closed|not listed|not listed|massachusetts|22540
Birrificio Civale|1|Contract|not listed|not listed|california|22543
Odd Side Ales|1|Brewpub|not listed|not listed|arizona|22564
Alina S.R.L.|1|BOP-BrewOnPremise-Closed|not listed|not listed|arkansas|22573
Kamihei Sake Brewing / Zumona Beer|1|Microbrewery|not listed|not listed|hawaii|22577
The Prodigal Son Brewery|1|Brewpub|not listed|not listed|north-dakota|22589
Cismontane Brewing Company|1|BOP-BrewOnPremise-Closed|not listed|not listed|south-carolina|22598
Mother Earth Brew Co.|1|Contract|not listed|not listed|pennsylvania|22610
Bridge Brew Works LLC|1|Contract|not listed|not listed|new-jersey|22611
Mt. Pleasant Brewing Company|1|RegionalBrewery|not listed|not listed|vermont|22612
Fiddler's Green Brewing Company|1|BOP-BrewOnPremise-Closed|not listed|not listed|maine|22616
New Jersey Beer Company|1|Brewpub-Closed|not listed|not listed|louisiana|22617
8 Wired Brewing Co.|1|ContractBrewery|not listed|not listed|alaska|22618
Cervecera Latinoamericana S.A.|1|Mircobrewery|not listed|not listed|alabama|22619
Natural Brewing Company|1|Brewpub-Closed|not listed|not listed|massachusetts|22621
Social Kitchen & Brewery|1|Mircobrewery|not listed|not listed|kentucky|22622
Brasserie Michard|1|Brewpub|not listed|not listed|montana|22653
Bières De Saint-Louis|1|Microbrewery|not listed|not listed|massachusetts|22654
Straight To Ale|1|Mircobrewery|not listed|not listed|ohio|22655
Chardon BrewWorks & Eatery|1|Microbrewery-Closed|not listed|not listed|massachusetts|22656
La Compagnie de Bière Brisset|1|Microbrewery|not listed|not listed|virginia|22657
Harts Pub / Rocks Brewing Co.|1|MultitapBar|not listed|not listed|rhode-island|22659
Sarbast (UzCarlsberg, LLC)|1|Brewpub-Closed|not listed|not listed|delaware|22660
River House Brewpub|1|MultitapBar|not listed|not listed|california|22661
Les 3 Brasseurs - Centropolis|1|Microbrewery-Closed|not listed|not listed|tennessee|22679
Grogg's Pinnacle Brewing Co.|1|BOP-BrewOnPremise|not listed|not listed|california|22698
Notch Brewing|1|Contract|not listed|not listed|north-carolina|22723
Canadian Brewery Inc. (North Island Beer)|1|MultitapBar|not listed|not listed|wisconsin|22726
Birrificio Geco|1|BOP-BrewOnPremise-Closed|not listed|not listed|indiana|22771
Birrificio Rurale|1|RegionalBrewery|not listed|not listed|maine|22772
The Boon Island Ale House|1|ContractBrewery-Closed|not listed|not listed|new-hampshire|22777
Falls City Brewing Company|1|ContractBrewery|not listed|not listed|massachusetts|22779
O'Connor Brewing Co.|1|Microbrewery-Closed|not listed|not listed|new-york|22783
Brouwerij Lupus|1|Brewpub-Closed|not listed|not listed|oklahoma|22797
Scone Bierbrouwerij|1|BOP-BrewOnPremise-Closed|not listed|not listed|illinois|22799
Brauer-Vereinigung Pegnitz|1|Brewpub-Closed|not listed|not listed|minnesota|22805
I Due Mastri|1|BOP-BrewOnPremise|not listed|not listed|idaho|22819
Piraiki Brewery (&#928;&#949;&#953;&#961;&#945;&#970;&#954;&#942;)|1|Microbrewery-Closed|not listed|not listed|new-jersey|22829
Breakside Brewery|1|Brewpub-Closed|not listed|not listed|washington|22843
New Planet Beer Company|1|Mircobrewery|not listed|not listed|florida|22844
Dungarvan Brewing Company|1|Microbrewery-Closed|not listed|not listed|hawaii|22847
Pivovar Broumov|1|ContractBrewery|not listed|not listed|kentucky|22849
Full Pint Brewing Company|1|MultitapBar|not listed|not listed|florida|22854
Trouble Brewing|1|Microbrewery|not listed|not listed|kentucky|22856
Galway Bay Brewery|1|BOP-BrewOnPremise|not listed|not listed|kansas|22861
Nantahala Brewing Company|1|BOP-BrewOnPremise|not listed|not listed|arizona|22866
Nibble Bit Tabby|1|Mircobrewery|not listed|not listed|florida|22882
Equinox Brewing Company|1|ContractBrewery-Closed|not listed|not listed|utah|22886
Brasserie de Bellevaux|1|RegionalBrewery|not listed|not listed|montana|22892
Epic Brewing Co.|1|Microbrewery|not listed|not listed|maryland|22893
Artisan Brewing Co.|1|Brewpub|not listed|not listed|maryland|22896
Boxcar Brewing Co.|1|ContractBrewery|not listed|not listed|oklahoma|22903
Rivergate Brewing Company / North End Pub|1|BOP-BrewOnPremise|not listed|not listed|california|22916
Ferguson Brewing Company|1|RegionalBrewery|not listed|not listed|pennsylvania|22917
Argus Brewery|1|MultitapBar|not listed|not listed|ohio|22920
Yellowhead Brewery|1|Microbrewery|not listed|not listed|puerto-rico|22923
Barrier Brewing Company|1|Contract|not listed|not listed|georgia|22928
Kohler Brewing Company Inc.|1|BOP-BrewOnPremise-Closed|not listed|not listed|ohio|22930
Harmon Brewing And Tap Room|1|BOP-BrewOnPremise|not listed|not listed|georgia|22933
Craft Brewing Company|1|Contract|not listed|not listed|hawaii|22937
5 Points Brewing Company|1|Contract|not listed|not listed|michigan|22938
Clown Shoes|1|Microbrewery|not listed|not listed|north-carolina|22951
Outpost Natural Foods|1|Brewpub|not listed|not listed|oklahoma|22959
192 Brewing Company|1|Brewpub-Closed|not listed|not listed|indiana|22972
Ängö Kvartersbryggeri|1|BOP-BrewOnPremise-Closed|not listed|not listed|louisiana|22977
Birrificio Valscura|1|BOP-BrewOnPremise|not listed|not listed|south-dakota|22981
Roth Brewing Company|1|Brewpub-Closed|not listed|not listed|vermont|22994
BottleTree Beer Co.|1|Mircobrewery|not listed|not listed|delaware|22995
Der Blokken Brewery|1|ContractBrewery-Closed|not listed|not listed|new-jersey|23014
Bank Beer Co.|1|BOP-BrewOnPremise-Closed|not listed|not listed|tennessee|23016
Black Husky Brewing|1|Mircobrewery|not listed|not listed|colorado|23018
Brouwerij Van Viven|1|Contract|not listed|not listed|connecticut|23020
Ivory Tower Brewing|1|Microbrewery|not listed|not listed|utah|23022
Revelation Cat Craft Brewing|1|Brewpub|not listed|not listed|vermont|23030
Brouwerij Hof Ten Dormaal|1|ContractBrewery-Closed|not listed|not listed|washington-dc|23031
Vecchia Orsa|1|Microbrewery-Closed|not listed|not listed|maine|23034
Brasseurs De La Mauricie|1|Brewpub-Closed|not listed|not listed|colorado|23035
Martin Olsson Handels AB|1|ContractBrewery-Closed|not listed|not listed|delaware|23042
Ineeka|1|MultitapBar|not listed|not listed|north-dakota|23046
Great River Brewery|1|Microbrewery|not listed|not listed|texas|23052
Banff Ave. Brewing Co.|1|Brewpub|not listed|not listed|nevada|23055
Pub Dog Brewing|1|Microbrewery-Closed|not listed|not listed|virginia|23058
Boneyard Beer Company|1|Microbrewery|not listed|not listed|arizona|23066
Grimm Brothers Brewhouse|1|ContractBrewery-Closed|not listed|not listed|arizona|23076
Strange Brewing Company|1|Mircobrewery|not listed|not listed|texas|23081
Crested Butte Brewing Co.|1|Brewpub-Closed|not listed|not listed|massachusetts|23082
Thirsty Planet Brewing Company|1|Brewpub-Closed|not listed|not listed|connecticut|23090
Croocked Moon Brewing|1|ContractBrewery-Closed|not listed|not listed|vermont|23101
Engine 15 Brewing Company|1|RegionalBrewery|not listed|not listed|south-carolina|23108
Coalition Brewing Co.|1|MultitapBar|not listed|not listed|tennessee|23109
Croce Di Malto|1|ContractBrewery|not listed|not listed|puerto-rico|23110
Halsnæs Bryghus|1|BOP-BrewOnPremise-Closed|not listed|not listed|alaska|23121
Cavalry Brewing|1|Microbrewery-Closed|not listed|not listed|montana|23122
Indslev Bryggeri|1|ContractBrewery-Closed|not listed|not listed|minnesota|23131
Two Goats Brewing|1|RegionalBrewery|not listed|not listed|kentucky|23134
Fullsteam Brewery|1|Contract|not listed|not listed|oklahoma|23145
Mutiny Brewing Company|1|Brewpub-Closed|not listed|not listed|ohio|23191
Birrificio Dada|1|RegionalBrewery|not listed|not listed|west-virginia|23195
Birrificio Artigianale Zimella|1|Microbrewery|not listed|not listed|new-mexico|23196
Knee Deep Brewing Company|1|ContractBrewery-Closed|not listed|not listed|south-carolina|23200
Mad Fox Brewing Company|1|Microbrewery-Closed|not listed|not listed|pennsylvania|23201
Grassroots Brewing|1|ContractBrewery|not listed|not listed|connecticut|23205
Roscoe's Hop House|1|ContractBrewery|not listed|not listed|new-mexico|23206
Elk Mountain Brewing|1|ContractBrewery|not listed|not listed|idaho|23212
Toppling Goliath Brewing Company|1|Microbrewery-Closed|not listed|not listed|michigan|23222
Angry Cedar Brewing Company|1|Brewpub-Closed|not listed|not listed|connecticut|23223
Birrificio Degli Archi|1|ContractBrewery|not listed|not listed|kansas|23241
Hawkes Bay Independent Brewery|1|BOP-BrewOnPremise-Closed|not listed|not listed|maryland|23244
Yeastie Boys|1|Brewpub|not listed|not listed|massachusetts|23246
Willoughby Brewing Company|1|ContractBrewery|not listed|not listed|wisconsin|23247
Hickinbotham Of Dromana|1|ContractBrewery-Closed|not listed|not listed|south-carolina|23248
The Kernel Brewery|1|Microbrewery|not listed|not listed|massachusetts|23249
Spire Brewery|1|Contract|not listed|not listed|south-carolina|23250
LoverBeer|1|Mircobrewery|not listed|not listed|illinois|23251
Monkey Wizard Brewery|1|Brewpub|not listed|not listed|idaho|23252
De La Vega's Pecan Grill & Brewery|1|Microbrewery-Closed|not listed|not listed|new-hampshire|23261
Cerveceria Hacienda|1|MultitapBar|not listed|not listed|georgia|23269
Cerveceria Revolucion|1|Contract|not listed|not listed|new-mexico|23270
Barlan Beverages Group|1|ContractBrewery|not listed|not listed|utah|23280
Engel Brauerei|1|ContractBrewery|not listed|not listed|tennessee|23282
Smoky Mountain Brewery & Restaurant|1|Microbrewery-Closed|not listed|not listed|hawaii|23284
Søkildegaard|1|RegionalBrewery|not listed|not listed|illinois|23295
